RegionName,Date,Predicted_Value
"Augusta, GA",2025-03-31,1406.1215467515324
"Augusta, GA",2025-04-30,1412.8446270413542
"Augusta, GA",2025-05-31,1421.41831584253
"Augusta, GA",2025-06-30,1428.8380685363627
"Augusta, GA",2025-07-31,1435.4998020768887
"Augusta, GA",2025-08-31,1440.0177823737977
"Palm Bay, FL",2025-03-31,1968.2918357234648
"Palm Bay, FL",2025-04-30,1970.365806744686
"Palm Bay, FL",2025-05-31,1974.500348196901
"Palm Bay, FL",2025-06-30,1980.6965572076135
"Palm Bay, FL",2025-07-31,1989.9257877778675
"Palm Bay, FL",2025-08-31,1996.6991189602547
"Harrisburg, PA",2025-03-31,1422.5135215335747
"Harrisburg, PA",2025-04-30,1430.4914662668502
"Harrisburg, PA",2025-05-31,1439.4113699514262
"Harrisburg, PA",2025-06-30,1447.3125771872474
"Harrisburg, PA",2025-07-31,1452.23461026458
"Harrisburg, PA",2025-08-31,1457.7303355314064
"Spokane, WA",2025-03-31,1522.9213176276544
"Spokane, WA",2025-04-30,1530.0994189295552
"Spokane, WA",2025-05-31,1539.7666703435516
"Spokane, WA",2025-06-30,1551.3617859749986
"Spokane, WA",2025-07-31,1559.59586920451
"Spokane, WA",2025-08-31,1560.993122716661
"Scranton, PA",2025-03-31,1343.4577883878876
"Scranton, PA",2025-04-30,1353.0573539926138
"Scranton, PA",2025-05-31,1358.0453516343025
"Scranton, PA",2025-06-30,1367.5758791992612
"Scranton, PA",2025-07-31,1374.851050573612
"Scranton, PA",2025-08-31,1384.0347246291144
"Chattanooga, TN",2025-03-31,1537.209586807998
"Chattanooga, TN",2025-04-30,1546.2523808535236
"Chattanooga, TN",2025-05-31,1558.013324164523
"Chattanooga, TN",2025-06-30,1562.3939719953978
"Chattanooga, TN",2025-07-31,1566.1296031715417
"Chattanooga, TN",2025-08-31,1565.5249636463936
"Modesto, CA",2025-03-31,2025.8298506485307
"Modesto, CA",2025-04-30,2035.743905626698
"Modesto, CA",2025-05-31,2050.621637779528
"Modesto, CA",2025-06-30,2060.412839402672
"Modesto, CA",2025-07-31,2074.5616626721444
"Modesto, CA",2025-08-31,2080.7488686227707
"Lancaster, PA",2025-03-31,1375.1779149139818
"Lancaster, PA",2025-04-30,1383.4628678117865
"Lancaster, PA",2025-05-31,1389.7703645293695
"Lancaster, PA",2025-06-30,1398.2066469843835
"Lancaster, PA",2025-07-31,1405.0053435242846
"Lancaster, PA",2025-08-31,1409.6699638677155
"Portland, ME",2025-03-31,2218.763605663229
"Portland, ME",2025-04-30,2241.6141449602087
"Portland, ME",2025-05-31,2258.3071357437016
"Portland, ME",2025-06-30,2272.613051919263
"Portland, ME",2025-07-31,2290.132617660207
"Portland, ME",2025-08-31,2302.2711661487047
"Lansing, MI",2025-03-31,1233.392959844952
"Lansing, MI",2025-04-30,1241.2037379508638
"Lansing, MI",2025-05-31,1247.5837269479136
"Lansing, MI",2025-06-30,1252.5367649743598
"Lansing, MI",2025-07-31,1255.104117264069
"Lansing, MI",2025-08-31,1263.0535665660434
"Fayetteville, AR",2025-03-31,1589.7512394104342
"Fayetteville, AR",2025-04-30,1597.7356810470162
"Fayetteville, AR",2025-05-31,1603.9274960129394
"Fayetteville, AR",2025-06-30,1613.4168707689655
"Fayetteville, AR",2025-07-31,1621.58084443352
"Fayetteville, AR",2025-08-31,1629.7598607371287
"Fayetteville, NC",2025-03-31,1461.7827936661893
"Fayetteville, NC",2025-04-30,1469.34036599089
"Fayetteville, NC",2025-05-31,1478.4986869011227
"Fayetteville, NC",2025-06-30,1484.3229263493863
"Fayetteville, NC",2025-07-31,1489.6558000953662
"Fayetteville, NC",2025-08-31,1491.8819142635227
"Lexington, KY",2025-03-31,1436.413564521309
"Lexington, KY",2025-04-30,1445.5257108082103
"Lexington, KY",2025-05-31,1456.2069670326114
"Lexington, KY",2025-06-30,1467.069376277531
"Lexington, KY",2025-07-31,1478.9239678286524
"Lexington, KY",2025-08-31,1488.1483052093988
"Pensacola, FL",2025-03-31,1800.268789766791
"Pensacola, FL",2025-04-30,1808.9046434239272
"Pensacola, FL",2025-05-31,1815.3826755949456
"Pensacola, FL",2025-06-30,1822.260030891741
"Pensacola, FL",2025-07-31,1830.801623168977
"Pensacola, FL",2025-08-31,1838.7166843768343
"Santa Rosa, CA",2025-03-31,2710.1857726770377
"Santa Rosa, CA",2025-04-30,2717.282277485384
"Santa Rosa, CA",2025-05-31,2731.571696803703
"Santa Rosa, CA",2025-06-30,2743.2887343236894
"Santa Rosa, CA",2025-07-31,2749.736647106666
"Santa Rosa, CA",2025-08-31,2753.4225540193147
"Reno, NV",2025-03-31,1923.0317975514297
"Reno, NV",2025-04-30,1932.0873803047316
"Reno, NV",2025-05-31,1943.640582946781
"Reno, NV",2025-06-30,1954.3686868645452
"Reno, NV",2025-07-31,1964.684604716481
"Reno, NV",2025-08-31,1967.6246058812053
"Huntsville, AL",2025-03-31,1435.9751835363943
"Huntsville, AL",2025-04-30,1440.3794399285266
"Huntsville, AL",2025-05-31,1450.0082332835962
"Huntsville, AL",2025-06-30,1453.9404193768876
"Huntsville, AL",2025-07-31,1459.8474102785112
"Huntsville, AL",2025-08-31,1459.5284387064908
"Port St. Lucie, FL",2025-03-31,2365.8183824845405
"Port St. Lucie, FL",2025-04-30,2362.1067346277387
"Port St. Lucie, FL",2025-05-31,2366.3035330851185
"Port St. Lucie, FL",2025-06-30,2376.316193329249
"Port St. Lucie, FL",2025-07-31,2388.21602148411
"Port St. Lucie, FL",2025-08-31,2394.8315135325133
"Myrtle Beach, SC",2025-03-31,1874.123871048827
"Myrtle Beach, SC",2025-04-30,1883.1219421606888
"Myrtle Beach, SC",2025-05-31,1889.828299788601
"Myrtle Beach, SC",2025-06-30,1899.0339306897297
"Myrtle Beach, SC",2025-07-31,1911.1595749691028
"Myrtle Beach, SC",2025-08-31,1925.1272411971288
"Springfield, MO",2025-03-31,1304.7792709203811
"Springfield, MO",2025-04-30,1311.715218730125
"Springfield, MO",2025-05-31,1318.0532671173182
"Springfield, MO",2025-06-30,1326.487015370613
"Springfield, MO",2025-07-31,1334.750252994859
"Springfield, MO",2025-08-31,1340.4390976705208
"Visalia, CA",2025-03-31,1796.3593226465794
"Visalia, CA",2025-04-30,1801.6007613476336
"Visalia, CA",2025-05-31,1814.289034297915
"Visalia, CA",2025-06-30,1827.5274996040885
"Visalia, CA",2025-07-31,1834.279493648345
"Visalia, CA",2025-08-31,1839.968922253968
"Killeen, TX",2025-03-31,1344.750719467315
"Killeen, TX",2025-04-30,1348.7816825210452
"Killeen, TX",2025-05-31,1351.0017706487306
"Killeen, TX",2025-06-30,1355.9825511892643
"Killeen, TX",2025-07-31,1357.6474558495377
"Killeen, TX",2025-08-31,1358.5891605728689
"Asheville, NC",2025-03-31,1896.2663195076357
"Asheville, NC",2025-04-30,1904.3410044357947
"Asheville, NC",2025-05-31,1914.926029476962
"Asheville, NC",2025-06-30,1923.2943349223065
"Asheville, NC",2025-07-31,1932.3557656100663
"Asheville, NC",2025-08-31,1938.1539876370027
"York, PA",2025-03-31,1279.09210593154
"York, PA",2025-04-30,1288.7250739518415
"York, PA",2025-05-31,1297.4927571250516
"York, PA",2025-06-30,1307.8995719886382
"York, PA",2025-07-31,1313.5037485170662
"York, PA",2025-08-31,1314.4641410580034
"Vallejo, CA",2025-03-31,2449.697162362382
"Vallejo, CA",2025-04-30,2460.996835139038
"Vallejo, CA",2025-05-31,2470.275919056088
"Vallejo, CA",2025-06-30,2479.079404713112
"Vallejo, CA",2025-07-31,2492.312386474
"Vallejo, CA",2025-08-31,2499.41446982003
"Santa Maria, CA",2025-03-31,3623.12250645568
"Santa Maria, CA",2025-04-30,3639.927832615788
"Santa Maria, CA",2025-05-31,3658.299271394867
"Santa Maria, CA",2025-06-30,3672.354045251496
"Santa Maria, CA",2025-07-31,3687.632878077586
"Santa Maria, CA",2025-08-31,3695.4823690158505
"Salinas, CA",2025-03-31,2722.5401526400824
"Salinas, CA",2025-04-30,2727.379119115927
"Salinas, CA",2025-05-31,2744.245247635773
"Salinas, CA",2025-06-30,2758.201641349905
"Salinas, CA",2025-07-31,2774.9181637718343
"Salinas, CA",2025-08-31,2782.2153027693757
"Salem, OR",2025-03-31,1731.9713597699958
"Salem, OR",2025-04-30,1737.863041910515
"Salem, OR",2025-05-31,1744.0910103355636
"Salem, OR",2025-06-30,1750.2870645797232
"Salem, OR",2025-07-31,1761.5259366012128
"Salem, OR",2025-08-31,1769.280181910421
"Mobile, AL",2025-03-31,1314.7298418963346
"Mobile, AL",2025-04-30,1322.3059591614608
"Mobile, AL",2025-05-31,1330.0250774218507
"Mobile, AL",2025-06-30,1338.339187931169
"Mobile, AL",2025-07-31,1346.815988127614
"Mobile, AL",2025-08-31,1355.22019597234
"Reading, PA",2025-03-31,1460.601048428511
"Reading, PA",2025-04-30,1476.66490652148
"Reading, PA",2025-05-31,1492.8067912093911
"Reading, PA",2025-06-30,1503.1858988170488
"Reading, PA",2025-07-31,1513.7309696626685
"Reading, PA",2025-08-31,1517.685446276614
"Corpus Christi, TX",2025-03-31,1375.3659495997674
"Corpus Christi, TX",2025-04-30,1379.181210774266
"Corpus Christi, TX",2025-05-31,1384.4717360575548
"Corpus Christi, TX",2025-06-30,1392.203341987884
"Corpus Christi, TX",2025-07-31,1398.7118031468449
"Corpus Christi, TX",2025-08-31,1402.74231168017
"Manchester, NH",2025-03-31,2113.549951791354
"Manchester, NH",2025-04-30,2125.8218906001125
"Manchester, NH",2025-05-31,2135.118615385129
"Manchester, NH",2025-06-30,2145.1861720718125
"Manchester, NH",2025-07-31,2158.005265628199
"Manchester, NH",2025-08-31,2170.144354790976
"Fort Wayne, IN",2025-03-31,1194.7484125164517
"Fort Wayne, IN",2025-04-30,1201.095402995956
"Fort Wayne, IN",2025-05-31,1207.74022812906
"Fort Wayne, IN",2025-06-30,1215.444733103429
"Fort Wayne, IN",2025-07-31,1222.6580680241204
"Fort Wayne, IN",2025-08-31,1231.1127077314093
"Gulfport, MS",2025-03-31,1483.704739931386
"Gulfport, MS",2025-04-30,1489.215784595863
"Gulfport, MS",2025-05-31,1497.205768611294
"Gulfport, MS",2025-06-30,1506.5969692162807
"Gulfport, MS",2025-07-31,1514.788118726098
"Gulfport, MS",2025-08-31,1521.8697072032016
"Salisbury, MD",2025-03-31,1902.6237661982732
"Salisbury, MD",2025-04-30,1915.1934032762224
"Salisbury, MD",2025-05-31,1925.9154288236025
"Salisbury, MD",2025-06-30,1935.8596996762276
"Salisbury, MD",2025-07-31,1941.5875248135496
"Salisbury, MD",2025-08-31,1956.381215326342
"Flint, MI",2025-03-31,1053.6281084322045
"Flint, MI",2025-04-30,1064.1028078732218
"Flint, MI",2025-05-31,1077.2573792887058
"Flint, MI",2025-06-30,1083.894539124838
"Flint, MI",2025-07-31,1088.9155673611604
"Flint, MI",2025-08-31,1091.47782055013
"Canton, OH",2025-03-31,1103.717092706953
"Canton, OH",2025-04-30,1111.164793782743
"Canton, OH",2025-05-31,1119.6135043351549
"Canton, OH",2025-06-30,1125.5119599552818
"Canton, OH",2025-07-31,1131.0106339985143
"Canton, OH",2025-08-31,1133.8645928603378
"Savannah, GA",2025-03-31,1872.8048886105744
"Savannah, GA",2025-04-30,1883.9134558614164
"Savannah, GA",2025-05-31,1893.170826964281
"Savannah, GA",2025-06-30,1900.980504300872
"Savannah, GA",2025-07-31,1912.3050388955253
"Savannah, GA",2025-08-31,1921.7955469687488
"Anchorage, AK",2025-03-31,1690.0731539404962
"Anchorage, AK",2025-04-30,1699.64558944555
"Anchorage, AK",2025-05-31,1711.868932913805
"Anchorage, AK",2025-06-30,1723.2237446848358
"Anchorage, AK",2025-07-31,1733.7048018817602
"Anchorage, AK",2025-08-31,1740.1554374399082
"Beaumont, TX",2025-03-31,1271.6180281983204
"Beaumont, TX",2025-04-30,1275.9108335844126
"Beaumont, TX",2025-05-31,1284.854253444733
"Beaumont, TX",2025-06-30,1289.391849419079
"Beaumont, TX",2025-07-31,1296.09907207712
"Beaumont, TX",2025-08-31,1298.8953745212752
"Shreveport, LA",2025-03-31,1322.484484146256
"Shreveport, LA",2025-04-30,1326.828560845089
"Shreveport, LA",2025-05-31,1335.3721103510295
"Shreveport, LA",2025-06-30,1342.8337050480873
"Shreveport, LA",2025-07-31,1353.1695216889384
"Shreveport, LA",2025-08-31,1360.5673350540828
"Trenton, NJ",2025-03-31,2514.165370118696
"Trenton, NJ",2025-04-30,2526.825829715037
"Trenton, NJ",2025-05-31,2541.1818047009515
"Trenton, NJ",2025-06-30,2556.980979691496
"Trenton, NJ",2025-07-31,2568.093127601784
"Trenton, NJ",2025-08-31,2570.7003057693287
"Montgomery, AL",2025-03-31,1371.503962636253
"Montgomery, AL",2025-04-30,1378.3549151117152
"Montgomery, AL",2025-05-31,1385.8799515352105
"Montgomery, AL",2025-06-30,1390.919559181707
"Montgomery, AL",2025-07-31,1397.2315465763804
"Montgomery, AL",2025-08-31,1402.0724644855857
"Davenport, IA",2025-03-31,1013.8749120226838
"Davenport, IA",2025-04-30,1020.247757075319
"Davenport, IA",2025-05-31,1022.270207737089
"Davenport, IA",2025-06-30,1025.7455883684686
"Davenport, IA",2025-07-31,1030.121102266358
"Davenport, IA",2025-08-31,1035.431810765598
"Tallahassee, FL",2025-03-31,1535.332790033032
"Tallahassee, FL",2025-04-30,1542.0160229534592
"Tallahassee, FL",2025-05-31,1544.8383078254865
"Tallahassee, FL",2025-06-30,1550.2606238307385
"Tallahassee, FL",2025-07-31,1556.1659829225466
"Tallahassee, FL",2025-08-31,1563.2912594332602
"Eugene, OR",2025-03-31,1854.0329910327328
"Eugene, OR",2025-04-30,1864.3077805367168
"Eugene, OR",2025-05-31,1874.7609682518896
"Eugene, OR",2025-06-30,1886.5979865288048
"Eugene, OR",2025-07-31,1895.845693489472
"Eugene, OR",2025-08-31,1901.250872627568
"Naples, FL",2025-03-31,2917.9978047274763
"Naples, FL",2025-04-30,2909.7358974515864
"Naples, FL",2025-05-31,2894.10158550428
"Naples, FL",2025-06-30,2883.288960578611
"Naples, FL",2025-07-31,2888.8852237185315
"Naples, FL",2025-08-31,2906.509039935956
"Ann Arbor, MI",2025-03-31,2097.4521926049083
"Ann Arbor, MI",2025-04-30,2106.7917263973845
"Ann Arbor, MI",2025-05-31,2115.682342300568
"Ann Arbor, MI",2025-06-30,2129.167043277236
"Ann Arbor, MI",2025-07-31,2141.506387793064
"Ann Arbor, MI",2025-08-31,2148.4694311758703
"Ocala, FL",2025-03-31,1594.9442714228608
"Ocala, FL",2025-04-30,1600.2483802048853
"Ocala, FL",2025-05-31,1605.7145590765806
"Ocala, FL",2025-06-30,1611.537876272172
"Ocala, FL",2025-07-31,1612.6565510726382
"Ocala, FL",2025-08-31,1613.65424732747
"Fort Collins, CO",2025-03-31,1983.6009643757188
"Fort Collins, CO",2025-04-30,1994.4234159354069
"Fort Collins, CO",2025-05-31,2001.4440268428937
"Fort Collins, CO",2025-06-30,2012.6815603565724
"Fort Collins, CO",2025-07-31,2019.4681389977247
"Fort Collins, CO",2025-08-31,2021.46080718046
"Rockford, IL",2025-03-31,1256.480058910835
"Rockford, IL",2025-04-30,1264.0985059196348
"Rockford, IL",2025-05-31,1273.6323744195215
"Rockford, IL",2025-06-30,1283.1478433258492
"Rockford, IL",2025-07-31,1292.3948446520244
"Rockford, IL",2025-08-31,1299.1324279098098
"Gainesville, FL",2025-03-31,1662.4274156722984
"Gainesville, FL",2025-04-30,1666.4923490333813
"Gainesville, FL",2025-05-31,1667.8885975392132
"Gainesville, FL",2025-06-30,1669.8574836606294
"Gainesville, FL",2025-07-31,1673.5246444436343
"Gainesville, FL",2025-08-31,1676.9086213284668
"Boulder, CO",2025-03-31,2352.299614349532
"Boulder, CO",2025-04-30,2366.536477187961
"Boulder, CO",2025-05-31,2376.4222425185167
"Boulder, CO",2025-06-30,2386.8301716150604
"Boulder, CO",2025-07-31,2398.630197121667
"Boulder, CO",2025-08-31,2405.817463607014
"Columbus, GA",2025-03-31,1225.5626600009557
"Columbus, GA",2025-04-30,1230.1217138636885
"Columbus, GA",2025-05-31,1233.8309224395969
"Columbus, GA",2025-06-30,1240.399826959611
"Columbus, GA",2025-07-31,1247.1401438984556
"Columbus, GA",2025-08-31,1256.4462545368715
"South Bend, IN",2025-03-31,1331.0651689342612
"South Bend, IN",2025-04-30,1334.3042132735875
"South Bend, IN",2025-05-31,1345.2461648362437
"South Bend, IN",2025-06-30,1352.827121058658
"South Bend, IN",2025-07-31,1359.8585439584078
"South Bend, IN",2025-08-31,1366.851328072904
"Lubbock, TX",2025-03-31,1376.2941853406276
"Lubbock, TX",2025-04-30,1383.2726507544742
"Lubbock, TX",2025-05-31,1386.5876533209137
"Lubbock, TX",2025-06-30,1388.0006695150591
"Lubbock, TX",2025-07-31,1390.5771903954585
"Lubbock, TX",2025-08-31,1387.9674928058455
"Clarksville, TN",2025-03-31,1395.0044080800928
"Clarksville, TN",2025-04-30,1403.0147992651173
"Clarksville, TN",2025-05-31,1411.7054006759372
"Clarksville, TN",2025-06-30,1418.5607881051849
"Clarksville, TN",2025-07-31,1426.012850114349
"Clarksville, TN",2025-08-31,1431.0492635793362
"Roanoke, VA",2025-03-31,1452.0046528535197
"Roanoke, VA",2025-04-30,1458.299647657692
"Roanoke, VA",2025-05-31,1466.0224831713106
"Roanoke, VA",2025-06-30,1478.9502190285489
"Roanoke, VA",2025-07-31,1491.9246704292104
"Roanoke, VA",2025-08-31,1503.924378137503
"Evansville, IN",2025-03-31,1026.6928493867397
"Evansville, IN",2025-04-30,1033.8948489289871
"Evansville, IN",2025-05-31,1041.0510647941423
"Evansville, IN",2025-06-30,1049.7890335907523
"Evansville, IN",2025-07-31,1056.0970395532156
"Evansville, IN",2025-08-31,1059.0205408938627
"Kennewick, WA",2025-03-31,1721.894914141762
"Kennewick, WA",2025-04-30,1727.4189682667502
"Kennewick, WA",2025-05-31,1734.2161261653353
"Kennewick, WA",2025-06-30,1744.064974988553
"Kennewick, WA",2025-07-31,1755.3729487721355
"Kennewick, WA",2025-08-31,1758.551236969496
"Hagerstown, MD",2025-03-31,1561.5732907889271
"Hagerstown, MD",2025-04-30,1570.8170965545205
"Hagerstown, MD",2025-05-31,1579.8642794312025
"Hagerstown, MD",2025-06-30,1586.2703341452584
"Hagerstown, MD",2025-07-31,1594.854413862874
"Hagerstown, MD",2025-08-31,1598.8806317746723
"Olympia, WA",2025-03-31,2074.4547208812323
"Olympia, WA",2025-04-30,2088.300269682365
"Olympia, WA",2025-05-31,2099.4299094640214
"Olympia, WA",2025-06-30,2106.6203169247983
"Olympia, WA",2025-07-31,2116.2374111105296
"Olympia, WA",2025-08-31,2124.8220413255995
"Wilmington, NC",2025-03-31,1701.105666931355
"Wilmington, NC",2025-04-30,1708.7302912190785
"Wilmington, NC",2025-05-31,1716.405250225784
"Wilmington, NC",2025-06-30,1719.8217348434223
"Wilmington, NC",2025-07-31,1723.9962064853132
"Wilmington, NC",2025-08-31,1723.2447428834507
"San Luis Obispo, CA",2025-03-31,3262.212039222227
"San Luis Obispo, CA",2025-04-30,3268.810035728018
"San Luis Obispo, CA",2025-05-31,3281.330057057221
"San Luis Obispo, CA",2025-06-30,3297.763221729409
"San Luis Obispo, CA",2025-07-31,3314.5164904953253
"San Luis Obispo, CA",2025-08-31,3328.6916482849724
"Crestview, FL",2025-03-31,1922.2418270714077
"Crestview, FL",2025-04-30,1931.626393551308
"Crestview, FL",2025-05-31,1942.395657663819
"Crestview, FL",2025-06-30,1949.690719771591
"Crestview, FL",2025-07-31,1959.051172178979
"Crestview, FL",2025-08-31,1963.172266716001
"Merced, CA",2025-03-31,2026.807635132107
"Merced, CA",2025-04-30,2043.096070019876
"Merced, CA",2025-05-31,2056.5877566486047
"Merced, CA",2025-06-30,2067.234391190162
"Merced, CA",2025-07-31,2074.8133603461697
"Merced, CA",2025-08-31,2085.9345166502694
"Waco, TX",2025-03-31,1561.1273497869356
"Waco, TX",2025-04-30,1574.0732617456483
"Waco, TX",2025-05-31,1581.5802910723694
"Waco, TX",2025-06-30,1588.4005263999231
"Waco, TX",2025-07-31,1591.1180936258538
"Waco, TX",2025-08-31,1594.6046742318586
"Atlantic City, NJ",2025-03-31,2242.711679887914
"Atlantic City, NJ",2025-04-30,2257.0907246815727
"Atlantic City, NJ",2025-05-31,2263.051631080698
"Atlantic City, NJ",2025-06-30,2275.468140521275
"Atlantic City, NJ",2025-07-31,2279.711316210667
"Atlantic City, NJ",2025-08-31,2283.427464899333
"Bremerton, WA",2025-03-31,1978.1626892244376
"Bremerton, WA",2025-04-30,1993.494022812137
"Bremerton, WA",2025-05-31,2012.0183083118704
"Bremerton, WA",2025-06-30,2025.945120147052
"Bremerton, WA",2025-07-31,2042.9276043695504
"Bremerton, WA",2025-08-31,2054.00651832136
"Santa Cruz, CA",2025-03-31,3584.692936557083
"Santa Cruz, CA",2025-04-30,3611.506509691024
"Santa Cruz, CA",2025-05-31,3639.7629683584
"Santa Cruz, CA",2025-06-30,3668.592286403533
"Santa Cruz, CA",2025-07-31,3673.713708294496
"Santa Cruz, CA",2025-08-31,3684.8610028873695
"Norwich, CT",2025-03-31,1763.9559231148974
"Norwich, CT",2025-04-30,1781.5307083692664
"Norwich, CT",2025-05-31,1798.7220473525886
"Norwich, CT",2025-06-30,1812.8108232309676
"Norwich, CT",2025-07-31,1823.0377204382823
"Norwich, CT",2025-08-31,1834.861456170397
"College Station, TX",2025-03-31,1663.274660971301
"College Station, TX",2025-04-30,1668.766402151444
"College Station, TX",2025-05-31,1669.66796900667
"College Station, TX",2025-06-30,1670.5647908724468
"College Station, TX",2025-07-31,1674.6058094480736
"College Station, TX",2025-08-31,1677.4246376976598
"Kalamazoo, MI",2025-03-31,1304.115320287753
"Kalamazoo, MI",2025-04-30,1309.0307463258912
"Kalamazoo, MI",2025-05-31,1311.990528905182
"Kalamazoo, MI",2025-06-30,1318.652573737452
"Kalamazoo, MI",2025-07-31,1326.2791230156968
"Kalamazoo, MI",2025-08-31,1331.9674685928
"Lynchburg, VA",2025-03-31,1352.1589767802525
"Lynchburg, VA",2025-04-30,1356.9692406408883
"Lynchburg, VA",2025-05-31,1362.661246164532
"Lynchburg, VA",2025-06-30,1362.368436811929
"Lynchburg, VA",2025-07-31,1364.4990922003922
"Lynchburg, VA",2025-08-31,1363.4923961426225
"Prescott Valley, AZ",2025-03-31,1953.4964866075445
"Prescott Valley, AZ",2025-04-30,1963.638760567148
"Prescott Valley, AZ",2025-05-31,1966.7823170547367
"Prescott Valley, AZ",2025-06-30,1971.347965012617
"Prescott Valley, AZ",2025-07-31,1975.9979497324225
"Prescott Valley, AZ",2025-08-31,1982.6607003579068
"Topeka, KS",2025-03-31,1172.7238060602954
"Topeka, KS",2025-04-30,1181.0896935079982
"Topeka, KS",2025-05-31,1190.208862674243
"Topeka, KS",2025-06-30,1199.9317724079735
"Topeka, KS",2025-07-31,1207.031858847084
"Topeka, KS",2025-08-31,1212.4284750542442
"Daphne, AL",2025-03-31,1655.3267724273787
"Daphne, AL",2025-04-30,1662.7719898766468
"Daphne, AL",2025-05-31,1675.7338074869656
"Daphne, AL",2025-06-30,1687.3217294414933
"Daphne, AL",2025-07-31,1695.030322143186
"Daphne, AL",2025-08-31,1699.9603626720473
"Bellingham, WA",2025-03-31,2127.857048709919
"Bellingham, WA",2025-04-30,2136.4282841582235
"Bellingham, WA",2025-05-31,2143.403009041329
"Bellingham, WA",2025-06-30,2145.794553661011
"Bellingham, WA",2025-07-31,2155.4989299961226
"Bellingham, WA",2025-08-31,2162.6725927488947
"Rochester, MN",2025-03-31,1620.2491278877542
"Rochester, MN",2025-04-30,1627.3522930474635
"Rochester, MN",2025-05-31,1639.6592057362527
"Rochester, MN",2025-06-30,1642.530791840123
"Rochester, MN",2025-07-31,1646.7527422324274
"Rochester, MN",2025-08-31,1642.7478063917365
"Lafayette, IN",2025-03-31,1451.2960918718973
"Lafayette, IN",2025-04-30,1458.3411918658796
"Lafayette, IN",2025-05-31,1467.5274927674857
"Lafayette, IN",2025-06-30,1475.5335184176104
"Lafayette, IN",2025-07-31,1487.092207751559
"Lafayette, IN",2025-08-31,1497.117109299135
"Champaign, IL",2025-03-31,1231.3224844267318
"Champaign, IL",2025-04-30,1236.834894125722
"Champaign, IL",2025-05-31,1241.1219275095937
"Champaign, IL",2025-06-30,1247.669496679764
"Champaign, IL",2025-07-31,1251.2943781209217
"Champaign, IL",2025-08-31,1254.64368574316
"Medford, OR",2025-03-31,1677.5113792391958
"Medford, OR",2025-04-30,1683.030822384707
"Medford, OR",2025-05-31,1690.300508441972
"Medford, OR",2025-06-30,1700.0027128799736
"Medford, OR",2025-07-31,1711.3867764463594
"Medford, OR",2025-08-31,1720.8594299353404
"Charlottesville, VA",2025-03-31,1998.25247781648
"Charlottesville, VA",2025-04-30,2012.140222871809
"Charlottesville, VA",2025-05-31,2021.2670599951373
"Charlottesville, VA",2025-06-30,2031.3693088415375
"Charlottesville, VA",2025-07-31,2044.1112898727608
"Charlottesville, VA",2025-08-31,2052.349684220963
"Las Cruces, NM",2025-03-31,1380.56731258435
"Las Cruces, NM",2025-04-30,1384.3190454115847
"Las Cruces, NM",2025-05-31,1383.9550465890916
"Las Cruces, NM",2025-06-30,1387.4731827086466
"Las Cruces, NM",2025-07-31,1392.591196390266
"Las Cruces, NM",2025-08-31,1403.720134857856
"Chico, CA",2025-03-31,1707.957897045996
"Chico, CA",2025-04-30,1713.6217829702991
"Chico, CA",2025-05-31,1716.8874037453927
"Chico, CA",2025-06-30,1724.7594458815286
"Chico, CA",2025-07-31,1728.884173861085
"Chico, CA",2025-08-31,1736.796171374396
"Hilton Head Island, SC",2025-03-31,2123.137723939713
"Hilton Head Island, SC",2025-04-30,2133.991800803232
"Hilton Head Island, SC",2025-05-31,2140.240235946469
"Hilton Head Island, SC",2025-06-30,2150.366938364881
"Hilton Head Island, SC",2025-07-31,2157.611984797084
"Hilton Head Island, SC",2025-08-31,2163.032184707181
"Athens, GA",2025-03-31,1861.07284127838
"Athens, GA",2025-04-30,1872.6028645028764
"Athens, GA",2025-05-31,1883.7728721159372
"Athens, GA",2025-06-30,1895.4705095489824
"Athens, GA",2025-07-31,1905.949729098272
"Athens, GA",2025-08-31,1910.9059031149404
"Lake Havasu City, AZ",2025-03-31,1636.184939366648
"Lake Havasu City, AZ",2025-04-30,1647.9081340177595
"Lake Havasu City, AZ",2025-05-31,1658.621162335431
"Lake Havasu City, AZ",2025-06-30,1662.2243972662168
"Lake Havasu City, AZ",2025-07-31,1661.1448518309137
"Lake Havasu City, AZ",2025-08-31,1662.1765517524386
"Columbia, MO",2025-03-31,1323.8068115895464
"Columbia, MO",2025-04-30,1330.2348407220102
"Columbia, MO",2025-05-31,1336.7620330246843
"Columbia, MO",2025-06-30,1342.3391161849831
"Columbia, MO",2025-07-31,1349.8293819501848
"Columbia, MO",2025-08-31,1353.878110601768
"Gainesville, GA",2025-03-31,1791.2207900027374
"Gainesville, GA",2025-04-30,1792.7029714611797
"Gainesville, GA",2025-05-31,1801.8670297785984
"Gainesville, GA",2025-06-30,1813.7722378439585
"Gainesville, GA",2025-07-31,1823.487924586854
"Gainesville, GA",2025-08-31,1827.922624973008
"Jacksonville, NC",2025-03-31,1456.787596899244
"Jacksonville, NC",2025-04-30,1462.418199494351
"Jacksonville, NC",2025-05-31,1470.2514506182947
"Jacksonville, NC",2025-06-30,1475.833399523705
"Jacksonville, NC",2025-07-31,1481.88266622469
"Jacksonville, NC",2025-08-31,1485.455620642192
"Bend, OR",2025-03-31,2209.2775881112398
"Bend, OR",2025-04-30,2220.3098890265373
"Bend, OR",2025-05-31,2239.955205856586
